"code","country","siteid","site_name","compiler","species","common_name","years_monitored","latitude","longitude","nesting_status"
"ST","São Tomé and Príncipe","ST08","Boi","ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2013,1.680389,7.459425,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2012,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2013,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2014,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2015,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2014,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2015,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2012,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2013,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2014,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST14","Cabana","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2015,0.233638888888889,6.74230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2012,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2013,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2014,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2015,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2014,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2015,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2013,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2014,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST15","Comprida","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2015,0.230916666666667,6.73786111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST16","Fernão Dias","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2012,0.408527777777778,6.67,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST16","Fernão Dias","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2013,0.408527777777778,6.67,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST16","Fernão Dias","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2014,0.408527777777778,6.67,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST16","Fernão Dias","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2015,0.408527777777778,6.67,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST17","Forma","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2013,0.2345,6.74361111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST17","Forma","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2014,0.2345,6.74361111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST17","Forma","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2013,0.2345,6.74361111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST17","Forma","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2014,0.2345,6.74361111111111,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2014,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2015,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2014,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2015,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2012,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2013,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2014,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST19","Governador","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2015,0.411805555555556,6.65894444444445,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2012,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2013,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2014,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2015,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2014,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2015,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2012,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2013,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2014,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST20","Inhame","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2015,0.0249722222222222,6.5205,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2012,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2013,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2014,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2015,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2014,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2015,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2013,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2014,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST21","Jalé","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2015,0.043,6.51163888888889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST10","Macaco","ATM","Chelonia mydas","Green Sea Turtle",2012,1.6813,7.45396,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST10","Macaco","ATM","Chelonia mydas","Green Sea Turtle",2013,1.6813,7.45396,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST10","Macaco","ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,1.6813,7.45396,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST10","Macaco","ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,1.6813,7.45396,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST10","Macaco","ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2012,1.6813,7.45396,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST10","Macaco","ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2013,1.6813,7.45396,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST22","Malanza","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2012,0.0471388888888889,6.53605555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST22","Malanza","MARAPA/ ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2015,0.0471388888888889,6.53605555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST11","Margarida/Marmita","ATM","Chelonia mydas","Green Sea Turtle",2012,1.680775,7.373722,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST11","Margarida/Marmita","ATM","Chelonia mydas","Green Sea Turtle",2013,1.680775,7.373722,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST11","Margarida/Marmita","ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,1.680775,7.373722,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST11","Margarida/Marmita","ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,1.680775,7.373722,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST23","Micoló","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,0.402694444444444,6.69169444444444,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST23","Micoló","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,0.402694444444444,6.69169444444444,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST23","Micoló","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2014,0.402694444444444,6.69169444444444,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST23","Micoló","MARAPA/ ATM","Dermochelys coriacea","Leatherback Sea Turtle",2015,0.402694444444444,6.69169444444444,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST23","Micoló","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2012,0.402694444444444,6.69169444444444,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST23","Micoló","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2013,0.402694444444444,6.69169444444444,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST23","Micoló","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2014,0.402694444444444,6.69169444444444,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST23","Micoló","MARAPA/ ATM","Lepidochelys olivacea","Olive Ridley",2015,0.402694444444444,6.69169444444444,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST30","Ponta Marmita",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.55577777777778,7.37230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST30","Ponta Marmita",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.55577777777778,7.37230555555556,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST31","Ponto Ramiro",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.6804,7.3774,"NO-NESTING"
"ST","São Tomé and Príncipe","ST31","Ponto Ramiro",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.6804,7.3774,"NO-NESTING"
"ST","São Tomé and Príncipe","ST34","Praia Banana",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,1.69001666666667,7.44168333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST34","Praia Banana",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2015,1.69001666666667,7.44168333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST34","Praia Banana",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.69001666666667,7.44168333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST34","Praia Banana",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.69001666666667,7.44168333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST36","Praia Bom Bom",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.6931,7.4033,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST36","Praia Bom Bom",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.6931,7.4033,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST37","Praia Bumbo",NA,"Chelonia mydas","Green Sea Turtle",2014,1.60366666666667,7.42676666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST37","Praia Bumbo",NA,"Chelonia mydas","Green Sea Turtle",2015,1.60366666666667,7.42676666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST39","Praia Cabinda",NA,"Chelonia mydas","Green Sea Turtle",2014,1.56303333333333,7.42235,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST39","Praia Cabinda",NA,"Chelonia mydas","Green Sea Turtle",2015,1.56303333333333,7.42235,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST39","Praia Cabinda",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.56303333333333,7.42235,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST39","Praia Cabinda",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.56303333333333,7.42235,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST40","Praia Cemiterio",NA,"Chelonia mydas","Green Sea Turtle",2014,1.572,7.42891666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST40","Praia Cemiterio",NA,"Chelonia mydas","Green Sea Turtle",2015,1.572,7.42891666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST40","Praia Cemiterio",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.572,7.42891666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST40","Praia Cemiterio",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.572,7.42891666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST12","Praia Grande","ATM","Chelonia mydas","Green Sea Turtle",2012,1.670008,7.453889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST12","Praia Grande","ATM","Chelonia mydas","Green Sea Turtle",2013,1.670008,7.453889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST12","Praia Grande","ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,1.670008,7.453889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST12","Praia Grande","ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,1.670008,7.453889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST12","Praia Grande","ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2012,1.670008,7.453889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST12","Praia Grande","ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2013,1.670008,7.453889,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST05","Praia Grande (1.39 km)",NA,"Chelonia mydas","Green Sea Turtle",2007,1.670833,7.446667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST05","Praia Grande (1.39 km)",NA,"Chelonia mydas","Green Sea Turtle",2009,1.670833,7.446667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST42","Praia Grande (1.4 km)",NA,"Chelonia mydas","Green Sea Turtle",2014,1.66541666666667,7.44466666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST42","Praia Grande (1.4 km)",NA,"Chelonia mydas","Green Sea Turtle",2015,1.66541666666667,7.44466666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST42","Praia Grande (1.4 km)",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,1.66541666666667,7.44466666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST42","Praia Grande (1.4 km)",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2015,1.66541666666667,7.44466666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST42","Praia Grande (1.4 km)",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.66541666666667,7.44466666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST42","Praia Grande (1.4 km)",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.66541666666667,7.44466666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST45","Praia Macaco",NA,"Chelonia mydas","Green Sea Turtle",2014,1.6819,7.45348333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST45","Praia Macaco",NA,"Chelonia mydas","Green Sea Turtle",2015,1.6819,7.45348333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST45","Praia Macaco",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,1.6819,7.45348333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST45","Praia Macaco",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2015,1.6819,7.45348333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST47","Praia Micoto",NA,"Chelonia mydas","Green Sea Turtle",2014,1.69058333333333,7.40036666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST47","Praia Micoto",NA,"Chelonia mydas","Green Sea Turtle",2015,1.69058333333333,7.40036666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST47","Praia Micoto",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.69058333333333,7.40036666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST47","Praia Micoto",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.69058333333333,7.40036666666667,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST48","Praia Montanha",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.6822,7.3866,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST48","Praia Montanha",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.6822,7.3866,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST51","Praia Ribeira Ize",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.68725,7.39627777777778,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST51","Praia Ribeira Ize",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.68725,7.39627777777778,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST55","Praia Sundy",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.67923333333333,7.38148333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST55","Praia Sundy",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.67923333333333,7.38148333333333,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST56","Praia Uba",NA,"Chelonia mydas","Green Sea Turtle",2014,1.6741,7.4652,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST56","Praia Uba",NA,"Chelonia mydas","Green Sea Turtle",2015,1.6741,7.4652,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST56","Praia Uba",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.6741,7.4652,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST56","Praia Uba",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.6741,7.4652,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST57","Prainha sul",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,1.5986,7.4265,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST57","Prainha sul",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2015,1.5986,7.4265,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST13","Ribeira Izé","ATM","Chelonia mydas","Green Sea Turtle",2012,1.68481,7.39463,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST13","Ribeira Izé","ATM","Chelonia mydas","Green Sea Turtle",2013,1.68481,7.39463,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST13","Ribeira Izé","ATM","Dermochelys coriacea","Leatherback Sea Turtle",2012,1.68481,7.39463,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST13","Ribeira Izé","ATM","Dermochelys coriacea","Leatherback Sea Turtle",2013,1.68481,7.39463,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST13","Ribeira Izé","ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2012,1.68481,7.39463,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST13","Ribeira Izé","ATM","Eretmochelys imbricata","Hawksbill Sea Turtle",2013,1.68481,7.39463,"QUANTIFIED"
"ST","São Tomé and Príncipe","ST27","Tamarindos","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2013,0.409527777777778,6.64608333333334,"NO-NESTING"
"ST","São Tomé and Príncipe","ST27","Tamarindos","MARAPA/ ATM","Chelonia mydas","Green Sea Turtle",2014,0.409527777777778,6.64608333333334,"NO-NESTING"
